
Progress:

  ... #1561 @ 500.029 ms: miss_ratio = 0.40834, load_admit = 1.000, cache_tp = 2015.883, core_tp = 4543.736
  ... #352545 @ 109536.200 ms: miss_ratio = 0.00174, load_admit = 0.430, cache_tp = 8669.243, core_tp = 6270.006
  ... #354217 @ 110036.291 ms: miss_ratio = 0.00173, load_admit = 0.420, cache_tp = 8942.372, core_tp = 6422.831
  ... #355892 @ 110536.492 ms: miss_ratio = 0.00173, load_admit = 0.440, cache_tp = 8996.383, core_tp = 6397.428
  ... #357543 @ 111036.733 ms: miss_ratio = 0.00172, load_admit = 0.430, cache_tp = 8763.776, core_tp = 6332.948
  ... #359193 @ 111536.880 ms: miss_ratio = 0.00171, load_admit = 0.450, cache_tp = 8797.414, core_tp = 6350.133
  ... #360819 @ 112037.043 ms: miss_ratio = 0.00170, load_admit = 0.440, cache_tp = 8613.192, core_tp = 6237.966
  ... #362449 @ 112537.168 ms: miss_ratio = 0.00169, load_admit = 0.430, cache_tp = 8509.873, core_tp = 6198.450
  ... #364031 @ 113037.451 ms: miss_ratio = 0.00169, load_admit = 0.450, cache_tp = 5580.841, core_tp = 6116.538
  ... #365624 @ 113537.506 ms: miss_ratio = 0.00168, load_admit = 0.440, cache_tp = 5455.400, core_tp = 6175.321
  ... #367255 @ 114037.637 ms: miss_ratio = 0.00167, load_admit = 0.430, cache_tp = 5678.512, core_tp = 6318.345
  ... #368886 @ 114537.692 ms: miss_ratio = 0.00166, load_admit = 0.470, cache_tp = 6159.322, core_tp = 6335.303
  ... #370508 @ 115037.987 ms: miss_ratio = 0.00166, load_admit = 0.470, cache_tp = 6220.330, core_tp = 6236.321
  ... #372105 @ 115538.162 ms: miss_ratio = 0.00165, load_admit = 0.460, cache_tp = 6013.895, core_tp = 6197.831
  ... #373718 @ 116038.345 ms: miss_ratio = 0.00164, load_admit = 0.460, cache_tp = 5541.972, core_tp = 6173.740
  ... #375321 @ 116538.347 ms: miss_ratio = 0.00164, load_admit = 0.450, cache_tp = 5615.978, core_tp = 6183.975
  ... #376925 @ 117038.516 ms: miss_ratio = 0.00163, load_admit = 0.450, cache_tp = 5710.070, core_tp = 6197.905
  ... #378503 @ 117538.709 ms: miss_ratio = 0.00162, load_admit = 0.440, cache_tp = 5557.855, core_tp = 6133.632
  ... #380136 @ 118038.866 ms: miss_ratio = 0.00162, load_admit = 0.440, cache_tp = 6102.084, core_tp = 6286.026
  ... #381781 @ 118538.878 ms: miss_ratio = 0.00161, load_admit = 0.430, cache_tp = 5919.858, core_tp = 6343.848
  ... #383402 @ 119038.901 ms: miss_ratio = 0.00160, load_admit = 0.450, cache_tp = 5911.728, core_tp = 6239.713
  ... #384985 @ 119538.918 ms: miss_ratio = 0.00159, load_admit = 0.440, cache_tp = 5455.815, core_tp = 6111.792
  ... #386559 @ 120038.983 ms: miss_ratio = 0.00159, load_admit = 0.430, cache_tp = 5743.253, core_tp = 6087.209
  ... #388188 @ 120539.181 ms: miss_ratio = 0.00158, load_admit = 0.450, cache_tp = 6029.612, core_tp = 6277.514
  ... #389769 @ 121039.488 ms: miss_ratio = 0.00158, load_admit = 0.440, cache_tp = 5356.711, core_tp = 6148.225
  ... #391371 @ 121539.506 ms: miss_ratio = 0.00157, load_admit = 0.430, cache_tp = 5415.805, core_tp = 6183.777
  ... #392979 @ 122039.691 ms: miss_ratio = 0.00156, load_admit = 0.470, cache_tp = 6109.739, core_tp = 6213.701
  ... #394614 @ 122539.864 ms: miss_ratio = 0.00156, load_admit = 0.470, cache_tp = 6005.922, core_tp = 6325.811
  ... #396244 @ 123039.881 ms: miss_ratio = 0.00155, load_admit = 0.460, cache_tp = 5831.802, core_tp = 6287.786
  ... #397829 @ 123540.240 ms: miss_ratio = 0.00154, load_admit = 0.480, cache_tp = 5891.770, core_tp = 6123.603
  ... #399415 @ 124040.275 ms: miss_ratio = 0.00154, load_admit = 0.450, cache_tp = 5999.580, core_tp = 6135.571
  ... #400998 @ 124540.475 ms: miss_ratio = 0.00153, load_admit = 0.470, cache_tp = 5989.604, core_tp = 6117.553
  ... #402581 @ 125040.782 ms: miss_ratio = 0.00153, load_admit = 0.480, cache_tp = 5732.480, core_tp = 6108.250
  ... #404171 @ 125541.012 ms: miss_ratio = 0.00152, load_admit = 0.480, cache_tp = 6125.182, core_tp = 6133.179
  ... #405766 @ 126041.330 ms: miss_ratio = 0.00151, load_admit = 0.470, cache_tp = 6347.963, core_tp = 6156.085
  ... #407358 @ 126541.576 ms: miss_ratio = 0.00151, load_admit = 0.490, cache_tp = 6228.935, core_tp = 6124.987
  ... #408947 @ 127041.736 ms: miss_ratio = 0.00150, load_admit = 0.480, cache_tp = 6341.971, core_tp = 6142.035
  ... #410616 @ 127541.944 ms: miss_ratio = 0.00150, load_admit = 0.480, cache_tp = 6365.352, core_tp = 6429.325
  ... #412211 @ 128042.244 ms: miss_ratio = 0.00149, load_admit = 0.470, cache_tp = 6276.234, core_tp = 6140.316
  ... #413837 @ 128542.477 ms: miss_ratio = 0.00148, load_admit = 0.490, cache_tp = 6365.034, core_tp = 6277.075
  ... #415448 @ 129042.601 ms: miss_ratio = 0.00148, load_admit = 0.500, cache_tp = 6222.457, core_tp = 6182.467
  ... #417134 @ 129542.809 ms: miss_ratio = 0.00147, load_admit = 0.500, cache_tp = 6893.132, core_tp = 6477.305
  ... #418750 @ 130042.865 ms: miss_ratio = 0.00147, load_admit = 0.490, cache_tp = 5935.335, core_tp = 6247.300
  ... #420341 @ 130543.140 ms: miss_ratio = 0.00146, load_admit = 0.480, cache_tp = 6244.565, core_tp = 6124.631
  ... #421960 @ 131043.276 ms: miss_ratio = 0.00146, load_admit = 0.520, cache_tp = 6318.281, core_tp = 6222.308
  ... #423551 @ 131543.325 ms: miss_ratio = 0.00145, load_admit = 0.520, cache_tp = 6175.395, core_tp = 6127.400
  ... #425143 @ 132043.447 ms: miss_ratio = 0.00144, load_admit = 0.490, cache_tp = 6542.404, core_tp = 6134.503
  ... #426736 @ 132543.691 ms: miss_ratio = 0.00144, load_admit = 0.510, cache_tp = 6580.789, core_tp = 6133.007
  ... #428331 @ 133043.741 ms: miss_ratio = 0.00143, load_admit = 0.520, cache_tp = 6311.369, core_tp = 6143.386
  ... #429939 @ 133543.792 ms: miss_ratio = 0.00143, load_admit = 0.520, cache_tp = 6559.331, core_tp = 6175.370
  ... #431536 @ 134043.958 ms: miss_ratio = 0.00142, load_admit = 0.530, cache_tp = 6637.796, core_tp = 6157.956
  ... #433137 @ 134544.107 ms: miss_ratio = 0.00142, load_admit = 0.530, cache_tp = 6853.958, core_tp = 6166.162
  ... #434728 @ 135044.335 ms: miss_ratio = 0.00141, load_admit = 0.520, cache_tp = 6772.912, core_tp = 6157.192
  ... #436369 @ 135544.560 ms: miss_ratio = 0.00141, load_admit = 0.560, cache_tp = 7060.823, core_tp = 6349.143
  ... #438019 @ 136044.773 ms: miss_ratio = 0.00140, load_admit = 0.580, cache_tp = 7612.757, core_tp = 6309.312
  ... #439647 @ 136545.049 ms: miss_ratio = 0.00140, load_admit = 0.600, cache_tp = 7883.648, core_tp = 6244.553
  ... #441277 @ 137045.176 ms: miss_ratio = 0.00139, load_admit = 0.600, cache_tp = 7654.056, core_tp = 6270.407
  ... #442943 @ 137545.233 ms: miss_ratio = 0.00139, load_admit = 0.590, cache_tp = 7783.113, core_tp = 6399.270
  ... #444601 @ 138045.397 ms: miss_ratio = 0.00138, load_admit = 0.580, cache_tp = 7789.445, core_tp = 6373.909
  ... #446212 @ 138545.400 ms: miss_ratio = 0.00138, load_admit = 0.600, cache_tp = 7975.952, core_tp = 6183.963
  ... #447858 @ 139045.640 ms: miss_ratio = 0.00137, load_admit = 0.610, cache_tp = 7716.296, core_tp = 6340.956
  ... #449513 @ 139545.877 ms: miss_ratio = 0.00137, load_admit = 0.610, cache_tp = 8076.172, core_tp = 6348.991
  ... #451141 @ 140045.962 ms: miss_ratio = 0.00136, load_admit = 0.620, cache_tp = 7710.689, core_tp = 6262.935
  ... #452796 @ 140546.054 ms: miss_ratio = 0.00136, load_admit = 0.620, cache_tp = 8214.489, core_tp = 6382.826
  ... #454413 @ 141046.182 ms: miss_ratio = 0.00135, load_admit = 0.630, cache_tp = 7837.993, core_tp = 6206.411
  ... #456029 @ 141546.371 ms: miss_ratio = 0.00135, load_admit = 0.630, cache_tp = 8052.956, core_tp = 6205.654
  ... #457648 @ 142046.500 ms: miss_ratio = 0.00134, load_admit = 0.640, cache_tp = 8133.901, core_tp = 6198.401
  ... #459293 @ 142546.532 ms: miss_ratio = 0.00134, load_admit = 0.640, cache_tp = 8527.454, core_tp = 6303.597
  ... #460959 @ 143046.805 ms: miss_ratio = 0.00133, load_admit = 0.630, cache_tp = 8563.324, core_tp = 6404.503
  ... #462605 @ 143547.053 ms: miss_ratio = 0.00133, load_admit = 0.650, cache_tp = 8331.867, core_tp = 6300.875
  ... #464203 @ 144047.323 ms: miss_ratio = 0.00132, load_admit = 0.660, cache_tp = 8235.553, core_tp = 6172.667
  ... #465838 @ 144547.545 ms: miss_ratio = 0.00132, load_admit = 0.660, cache_tp = 8620.173, core_tp = 6269.216
  ... #467504 @ 145047.857 ms: miss_ratio = 0.00131, load_admit = 0.630, cache_tp = 8682.582, core_tp = 6364.029
  ... #469131 @ 145547.953 ms: miss_ratio = 0.00131, load_admit = 0.650, cache_tp = 8062.452, core_tp = 6222.805
  ... #470816 @ 146048.023 ms: miss_ratio = 0.00130, load_admit = 0.620, cache_tp = 8414.822, core_tp = 6455.096
  ... #472464 @ 146548.064 ms: miss_ratio = 0.00130, load_admit = 0.640, cache_tp = 8471.305, core_tp = 6327.481
  ... #474121 @ 147048.203 ms: miss_ratio = 0.00130, load_admit = 0.630, cache_tp = 8397.665, core_tp = 6326.241
  ... #475783 @ 147548.271 ms: miss_ratio = 0.00129, load_admit = 0.620, cache_tp = 8590.832, core_tp = 6351.136
  ... #477424 @ 148048.536 ms: miss_ratio = 0.00129, load_admit = 0.640, cache_tp = 8131.690, core_tp = 6300.661
  ... #479119 @ 148548.768 ms: miss_ratio = 0.00128, load_admit = 0.610, cache_tp = 8739.945, core_tp = 6484.991
  ... #480751 @ 149048.992 ms: miss_ratio = 0.00128, load_admit = 0.630, cache_tp = 7972.428, core_tp = 6245.202
  ... #482432 @ 149549.085 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 8382.441, core_tp = 6462.798
  ... #483931 @ 150000.385 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 8056.000, core_tp = 6368.000
  ... #483931 @ 150500.527 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 8.000, core_tp = 5536.000
  ... #483931 @ 151000.668 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 5648.000
  ... #483931 @ 151500.815 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 5472.000
  ... #483931 @ 152000.923 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 5520.000
  ... #483931 @ 152501.122 ms: miss_ratio = 0.00127, load_admit = 0.590, cache_tp = 0.000, core_tp = 5656.000
  ... #483931 @ 153001.225 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 5632.000
  ... #483931 @ 153501.437 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 5632.000
  ... #483931 @ 154001.586 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 5568.000
  ... #483931 @ 154501.808 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 3000.000
  ... #483931 @ 155001.911 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 155502.140 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 156002.376 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 156502.510 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 157002.633 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 157502.855 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 158003.097 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 158503.316 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 159003.562 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 159503.704 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 160003.791 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 160504.008 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 161004.140 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 161504.368 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 162004.510 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 162504.735 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 163004.878 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 163505.096 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 164005.241 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 164505.377 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 165005.496 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 165505.726 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 166005.858 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 166506.079 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 167006.263 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 167506.477 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 168006.622 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 168506.859 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 169006.978 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 169507.099 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 170007.248 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 170507.431 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 171007.582 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 171507.790 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 172008.026 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 172508.164 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 173008.317 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 173508.463 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 174008.633 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 174508.766 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 175008.890 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 175509.113 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 176009.263 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 176509.486 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 177009.637 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 177509.858 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 178010.003 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 178510.229 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 179010.350 ms: miss_ratio = 0.00127, load_admit = 0.600, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 179510.566 ms: miss_ratio = 0.00127, load_admit = 0.620, cache_tp = 0.000, core_tp = 0.000
  ... #483931 @ 180010.692 ms: miss_ratio = 0.00127, load_admit = 0.610, cache_tp = 0.000, core_tp = 0.000

Statistics:

   usage | cache |  occupied        614 pages      9.99 %
         |       |      free       5530 pages     90.00 %
         |       |     clean        614 pages    100.00 %
         |       |     dirty          0 pages      0.00 %

  blocks | cache |   read ->     295242 pages     99.79 %
         |       |  write <-        614 pages      0.20 %
         |       |     total     295856 pages    100.00 %
         |  core |   read ->     188689 pages     94.85 %
         |       |  write <-      10240 pages      5.14 %
         |       |     total     198929 pages    100.00 %
         |     total             494171 pages    100.00 %

    reqs |  read |     hit $     483317 reqs      97.80 %
         |       | part miss          0 reqs       0.00 %
         |       | full miss        614 reqs       0.12 %
         |       |     total     483931 reqs      97.92 %
         | write |     hit $          0 reqs       0.00 %
         |       | part miss          0 reqs       0.00 %
         |       | full miss          0 reqs       0.00 %
         |       |     total          0 reqs       0.00 %
         |  pass |   read ->          0 reqs       0.00 %
         |       |  write <-      10240 reqs       2.07 %
         |     total             494171 reqs     100.00 %

  errors | cache |   read ->          0 errors     0.00 %
         |       |  write <-          0 errors     0.00 %
         |  core |   read ->          0 errors     0.00 %
         |       |  write <-          0 errors     0.00 %
         |     total                  0 errors     0.00 %
